City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Coimbatore,Saibaba Colony,Residential,13000000,Unfurnished,3,3,Connected,0,0,0,0,1470.0,Tamil Nadu,Plot Area
Coimbatore,Tvs Nagar,Residential,9300000,Unfurnished,3,3,Connected,0,0,0,1,1950.0,Tamil Nadu,Built-up Area
Coimbatore,Thudiyalur,Residential,6000000,Semi-Furnished,2,2,Connected,0,0,0,1,960.0,Tamil Nadu,Built-up Area
Coimbatore,Saravanampatti,Residential,9000000,Furnished,3,4,Individual,0,0,0,2,1700.0,Tamil Nadu,Built-up Area
Coimbatore,Thudiyalur,Residential,6000000,Unfurnished,3,3,Connected,0,0,0,1,1450.0,Tamil Nadu,Built-up Area
Coimbatore,Bilichi,Residential,8900000,Semi-Furnished,4,3,Individual,0,0,1,2,2350.0,Tamil Nadu,Built-up Area
Coimbatore,Irugur,Residential,1300000,Unfurnished,3,3,Connected,0,0,0,0,2700.0,Tamil Nadu,Plot Area
Coimbatore,Kmch City Center,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,3375.0,Tamil Nadu,Plot Area
Coimbatore,Sundakkamuthur,Residential,5900000,Unfurnished,2,2,Connected,0,0,0,1,1000.0,Tamil Nadu,Built-up Area
Coimbatore,Race Course,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,5500.0,Tamil Nadu,Built-up Area
Coimbatore,Saravanampatti,Residential,7500000,Semi-Furnished,3,3,Connected,0,0,0,2,2150.0,Tamil Nadu,Built-up Area
Coimbatore,Singanallur,Residential,15000000,Unfurnished,3,3,Individual,0,0,0,4,3382.0,Tamil Nadu,Built-up Area
Coimbatore,Peelamedu,Commercial,0,Semi-Furnished,0,0,No Balcony,0,0,0,0,9000.0,Tamil Nadu,Built-up Area
Coimbatore,Gandhipuram,Residential,60000000,Unfurnished,4,3,Connected,0,0,0,0,60000.0,Tamil Nadu,Built-up Area
Coimbatore,Ganapathy,Residential,60000000,Unfurnished,3,3,Connected,0,0,0,0,1500.0,Tamil Nadu,Built-up Area
Coimbatore,Saravanampatti,Residential,15000000,Unfurnished,5,4,Connected,0,0,0,1,2000.0,Tamil Nadu,Built-up Area
Coimbatore,Saibaba Colony,Residential,60000000,Unfurnished,3,3,Connected,0,0,0,0,1500.0,Tamil Nadu,Built-up Area
Coimbatore,Villankurichi,Residential,16000000,Semi-Furnished,4,4,Individual,0,0,0,2,3200.0,Tamil Nadu,Built-up Area
Coimbatore,Neelambur,Residential,6000000,Unfurnished,3,3,Connected,0,0,0,0,2400.0,Tamil Nadu,Plot Area
Coimbatore,Madukkarai,Residential,9800000,Furnished,3,3,"Individual,Room-attached",0,0,0,4,1800.0,Tamil Nadu,Built-up Area
Coimbatore,Sundakkamuthur,Residential,8750000,Unfurnished,3,3,Connected,0,0,0,0,2800.0,Tamil Nadu,Plot Area
Coimbatore,Ukkadam,Residential,60000000,Unfurnished,3,3,Connected,0,0,0,0,6000.0,Tamil Nadu,Built-up Area
