City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),Area Type,State
Bangalore,Hennur Road,Apartment,7000000.0,Unfurnished,2,2,Individual,0,0,0,0,1270.0,Area,Karnatka
Bangalore,Hennur Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Sarjapur,Apartment,16600000.0,Unfurnished,3,2,Individual,1,1,1,0,1464.0,Area,Karnatka
Bangalore,Bhuvaneshwari Nagar,Independent House,25000000.0,Unfurnished,6,1,Connected,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Sahakara Nagar,Independent House,25000000.0,Unfurnished,6,1,Connected,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Hebbal Kempapura,Independent House,25000000.0,Unfurnished,6,1,Connected,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Bagaluru,Apartment,6200000.0,Unfurnished,2,1,Room-attached,0,0,0,0,646.0,Area,Karnatka
Bangalore,Jakkur,Apartment,7380000.0,Unfurnished,3,3,Individual,0,0,0,0,1230.0,Area,Karnatka
Bangalore,Narayanapura,Apartment,5800000.0,Unfurnished,2,2,Individual,0,1,1,0,1080.0,Area,Karnatka
Bangalore,Electronic City Phase I,Apartment,16000000.0,Unfurnished,3,3,Connected,0,0,0,0,1700.0,Area,Karnatka
Bangalore,Yelahanka,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1600.0,Area,Karnatka
Bangalore,Kanakapura,Villa,4728000.0,Unfurnished,2,1,Connected,0,0,0,0,1261.0,Area,Karnatka
Bangalore,Rt Nagar,Independent House,23500000.0,Unfurnished,6,2,Connected,0,0,0,0,5700.0,Area,Karnatka
Bangalore,Dodda Aalada Mara Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,1,0,10800.0,Area,Karnatka
Bangalore,Haragadde,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,1,0,1200.0,Area,Karnatka
Bangalore,Basaveshwara Nagar,Apartment,16000000.0,Unfurnished,3,3,Room-attached,0,0,0,0,2400.0,Area,Karnatka
Bangalore,Nandini Layout,Independent House,28500000.0,Unfurnished,3,1,Connected,1,0,0,0,3000.0,Area,Karnatka
Bangalore,Doddaballapura Road,Apartment,3600000.0,Unfurnished,2,2,Individual,0,0,1,0,935.0,Area,Karnatka
Bangalore,Horamavu,Apartment,34000000.0,Unfurnished,3,2,Individual,0,0,0,0,3500.0,Area,Karnatka
Bangalore,Jigani,Villa,3535000.0,Unfurnished,2,1,Individual,1,0,1,0,1334.0,Area,Karnatka
Bangalore,Yelahanka,Apartment,9700000.0,Unfurnished,2,2,"Connected,Individual,Room-attached",0,0,0,0,1285.0,Area,Karnatka
Bangalore,Hosakerehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Ramamurthy Nagar,Apartment,8500000.0,Unfurnished,3,3,Room-attached,0,0,0,0,1450.0,Area,Karnatka
Bangalore,Kammanahalli,Apartment,14000000.0,Unfurnished,3,2,Individual,0,0,0,0,1500.0,Area,Karnatka
Bangalore,Hennur Road,Apartment,25000000.0,Unfurnished,3,2,Individual,1,1,1,0,2350.0,Area,Karnatka
Bangalore,Whitefield,Apartment,10100000.0,Unfurnished,2,3,"Connected,Individual,Room-attached",1,1,1,0,1191.0,Area,Karnatka
Bangalore,Kannamangala,Villa,25000000.0,Unfurnished,4,4,Individual,0,0,0,0,2710.0,Area,Karnatka
Bangalore,Mysore Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,10800.0,Area,Karnatka
Bangalore,Mysore Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,800.0,Area,Karnatka
Bangalore,Hennur Road,Apartment,8000000.0,Unfurnished,2,2,Individual,1,1,1,0,973.0,Area,Karnatka
Bangalore,Byrathi,Apartment,7500000.0,Unfurnished,3,2,Individual,0,0,0,0,1300.0,Area,Karnatka
Bangalore,Kothanur,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2100.0,Area,Karnatka
Bangalore,Nagavara,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,4320.0,Area,Karnatka
Bangalore,Cunningham Road,Independent House,340000000.0,Unfurnished,5,1,Connected,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Jayanagar,Office Space,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Isro Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,4000.0,Area,Karnatka
Bangalore,Chandapura,Villa,7158000.0,Unfurnished,2,2,"Connected,Individual,Room-attached",0,0,0,0,1900.0,Area,Karnatka
Bangalore,Sugatta,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1600.0,Area,Karnatka
Bangalore,Yelahanka,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1995.0,Area,Karnatka
Bangalore,Jigani,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,11448.0,Area,Karnatka
Bangalore,Dodda Aalada Mara Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,10800.0,Area,Karnatka
Bangalore,Kanakapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,11349.0,Area,Karnatka
Bangalore,Narsapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Dasarahalli,Apartment,24500000.0,Unfurnished,4,4,Individual,0,0,1,0,2750.0,Area,Karnatka
Bangalore,Jalahalli,Apartment,13000000.0,Unfurnished,2,2,Individual,1,1,1,0,1816.0,Area,Karnatka
Bangalore,Whitefield,Apartment,6100000.0,Unfurnished,2,1,Individual,1,1,1,0,605.0,Area,Karnatka
Bangalore,Hegde Nagar,Apartment,6000000.0,Unfurnished,2,2,Individual,0,0,0,0,1000.0,Area,Karnatka
Bangalore,Kaggalipura,Villa,5632000.0,Unfurnished,3,2,"Connected,Individual,Room-attached",0,0,0,0,1200.0,Area,Karnatka
Bangalore,Devanahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2047.0,Area,Karnatka
Bangalore,Jp Nagar,Apartment,11500000.0,Unfurnished,3,2,Connected,0,1,1,0,1496.0,Area,Karnatka
Bangalore,Devanahalli,Apartment,6480000.0,Unfurnished,1,1,Individual,0,1,1,0,589.0,Area,Karnatka
Bangalore,Ashok Nagar,Apartment,650000000.0,Unfurnished,4,5,Connected,0,0,0,0,8500.0,Area,Karnatka
Bangalore,Chamarajpet,Shop,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,180000.0,Area,Karnatka
Bangalore,Nagavara,Apartment,8500000.0,Unfurnished,2,2,Individual,0,0,0,0,923.0,Area,Karnatka
Bangalore,Hrbr Layout,Independent House,65000000.0,Unfurnished,6,2,Connected,0,0,1,0,4000.0,Area,Karnatka
Bangalore,Kumara Park,Independent House,340000000.0,Unfurnished,5,1,Connected,0,0,0,0,4000.0,Area,Karnatka
Bangalore,Vijaypura,Land,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,3453.0,Area,Karnatka
Bangalore,Rajanukunte,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,20691.0,Area,Karnatka
Bangalore,Jakkur,Apartment,8600000.0,Unfurnished,2,2,Individual,1,1,1,0,1385.0,Area,Karnatka
Bangalore,Doddagubbi,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,10000.0,Area,Karnatka
Bangalore,Hennur Road,Apartment,6300000.0,Unfurnished,2,2,Individual,0,0,0,0,1160.0,Area,Karnatka
Bangalore,Electronic City Phase I,Apartment,18000000.0,Unfurnished,3,2,Connected,1,1,1,0,1450.0,Area,Karnatka
Bangalore,Budigere Cross,Villa,23100000.0,Unfurnished,4,4,Connected,0,0,0,0,2415.0,Area,Karnatka
Bangalore,Jigani,Villa,5571000.0,Unfurnished,2,2,"Connected,Individual,Room-attached",0,0,1,0,1275.0,Area,Karnatka
Bangalore,Kaggalipura,Villa,6500000.0,Unfurnished,2,3,Individual,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Hulimavu,Apartment,13500000.0,Unfurnished,4,3,"Connected,Individual",0,0,0,0,2400.0,Area,Karnatka
Bangalore,Kadugodi,Apartment,8000000.0,Unfurnished,2,2,Connected,0,0,0,0,1445.0,Area,Karnatka
Bangalore,Hoskote,Apartment,4800000.0,Unfurnished,2,2,Connected,0,0,0,0,746.0,Area,Karnatka
Bangalore,Choodasandra,Apartment,8700000.0,Unfurnished,2,2,Connected,1,1,1,0,825.0,Area,Karnatka
Bangalore,Mahanthalingapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1500.0,Area,Karnatka
Bangalore,Doddaballapur,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,1,0,2694.0,Area,Karnatka
Bangalore,Akshayanagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,1,0,13500.0,Area,Karnatka
Bangalore,Narasapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1500.0,Area,Karnatka
Bangalore,Devanahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,55539.0,Area,Karnatka
Bangalore,Akshayanagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,1,0,1395.0,Area,Karnatka
Bangalore,Hsr Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,4000.0,Area,Karnatka
Bangalore,Rmv 2nd Stage,Apartment,165000000.0,Unfurnished,3,3,Individual,0,0,0,0,6000.0,Area,Karnatka
Bangalore,Jakkur,Independent House,15000000.0,Unfurnished,4,4,Connected,0,0,1,0,2700.0,Area,Karnatka
Bangalore,Vasanth Nagar,Independent House,340000000.0,Unfurnished,5,1,Connected,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Yelahanka,Apartment,9923000.0,Unfurnished,2,2,Individual,0,0,0,0,1315.0,Area,Karnatka
Bangalore,Hebbal,Apartment,3000000.0,Unfurnished,4,1,Connected,0,0,0,0,4000.0,Area,Karnatka
Bangalore,Jigani,Villa,6850000.0,Unfurnished,2,2,Connected,0,0,0,0,1450.0,Area,Karnatka
Bangalore,Kothanur,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,6702.0,Area,Karnatka
Bangalore,Kanakapura Road,Apartment,27500000.0,Unfurnished,4,4,"Connected,Individual,Room-attached",1,1,1,0,2678.0,Area,Karnatka
Bangalore,Budigere Cross,Villa,23500000.0,Unfurnished,4,4,Connected,0,0,0,0,2478.0,Area,Karnatka
Bangalore,Sonnenahalli,Independent House,22000000.0,Unfurnished,5,5,Individual,0,0,1,0,2100.0,Area,Karnatka
Bangalore,Kanakapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,666.0,Area,Karnatka
Bangalore,Dodda Aalada Mara Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,8100.0,Area,Karnatka
Bangalore,Hosur Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Choodasandra,Apartment,8700000.0,Unfurnished,2,2,Connected,1,1,1,0,845.0,Area,Karnatka
Bangalore,Kadugodi,Apartment,8000000.0,Unfurnished,2,2,Connected,0,0,0,0,1470.0,Area,Karnatka
Bangalore,Doddaballapur,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,1,0,2650.0,Area,Karnatka
Bangalore,Gantiganahalli,Apartment,14200000.0,Unfurnished,2,2,Individual,0,1,0,0,1304.0,Area,Karnatka
Bangalore,Bagaluru,Apartment,9500000.0,Unfurnished,3,2,Individual,1,1,1,0,1068.0,Area,Karnatka
Bangalore,Bagaluru,Apartment,8000000.0,Unfurnished,2,2,Individual,1,1,1,0,977.0,Area,Karnatka
Bangalore,Ganga Nagar,Independent House,36000000.0,Unfurnished,6,5,"Connected,Room-attached",0,0,0,0,5600.0,Area,Karnatka
Bangalore,Doddaballapura Road,Villa,25000000.0,Unfurnished,3,3,Connected,0,0,0,0,3500.0,Area,Karnatka
Bangalore,Kalyan Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1650.0,Area,Karnatka
Bangalore,Gottigere,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,1,0,2400.0,Area,Karnatka
Bangalore,Sampangi Rama Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1350.0,Area,Karnatka
Bangalore,Whitefield,Apartment,9400000.0,Unfurnished,2,2,"Connected,Individual,Room-attached",1,1,1,0,1191.0,Area,Karnatka
Bangalore,Mysore Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,8100.0,Area,Karnatka
Bangalore,Jigani,Villa,8960000.0,Unfurnished,2,2,Connected,1,0,0,0,1450.0,Area,Karnatka
Bangalore,Dollars Colony,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,5000.0,Area,Karnatka
Bangalore,Hebbal,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,8100.0,Area,Karnatka
Bangalore,Rmv 2nd Stage,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3375.0,Area,Karnatka
Bangalore,Sheshadripura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,Maranayakanahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1400.0,Area,Karnatka
Bangalore,Vasanth Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10400.0,Area,Karnatka
Bangalore,Amrutahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,600.0,Area,Karnatka
Bangalore,Sahakara Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Bhuvaneshwari Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Palace Guttahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Msr Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Kodigehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4400.0,Area,Karnatka
Bangalore,Jalahalli East,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3700.0,Area,Karnatka
Bangalore,Ashwath Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3600.0,Area,Karnatka
Bangalore,Vidyaranyapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2500.0,Area,Karnatka
Bangalore,Bellary Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Guttahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Srirampura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Sanjay Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,9000.0,Area,Karnatka
Bangalore,Chikkabettahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3200.0,Area,Karnatka
Bangalore,Tata Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4400.0,Area,Karnatka
Bangalore,Kodigehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1200.0,Area,Karnatka
Bangalore,Dollars Colony,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3000.0,Area,Karnatka
Bangalore,Hebbal,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Ashwath Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,9000.0,Area,Karnatka
Bangalore,Chikkabettahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4100.0,Area,Karnatka
Bangalore,Jalahalli East,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,800.0,Area,Karnatka
Bangalore,Nagashetty Halli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4250.0,Area,Karnatka
Bangalore,Rmv 2nd Stage,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2400.0,Area,Karnatka
Bangalore,Bhoopasandra,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,8100.0,Area,Karnatka
Bangalore,New Bel Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,9000.0,Area,Karnatka
Bangalore,Laggere,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2000.0,Area,Karnatka
Bangalore,Vasanth Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Malleswaram,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,Kumara Park,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,Judicial Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Hebbal Kempapura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Bellary Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Yelahanka New Town,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3700.0,Area,Karnatka
Bangalore,Sanjay Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,8100.0,Area,Karnatka
Bangalore,Dollars Colony,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2856.0,Area,Karnatka
Bangalore,Bhoopasandra,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,7000.0,Area,Karnatka
Bangalore,Srirampura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1400.0,Area,Karnatka
Bangalore,Kodigehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1300.0,Area,Karnatka
Bangalore,Hebbal,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,9000.0,Area,Karnatka
Bangalore,Msr Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,6000.0,Area,Karnatka
Bangalore,New Bel Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,8000.0,Area,Karnatka
Bangalore,Rmv 2nd Stage,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,8000.0,Area,Karnatka
Bangalore,Malleswaram,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Ms Palya,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Vasanth Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,5400.0,Area,Karnatka
Bangalore,Nagashetty Halli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3375.0,Area,Karnatka
Bangalore,Bangalore Central Jail,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,3200.0,Area,Karnatka
Bangalore,Sanjay Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Kumara Park,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Ashwath Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2275.0,Area,Karnatka
Bangalore,Yelahanka New Town,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4100.0,Area,Karnatka
Bangalore,Jalahalli East,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,4800.0,Area,Karnatka
Bangalore,Attur Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2800.0,Area,Karnatka
Bangalore,Ms Palya,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2800.0,Area,Karnatka
Bangalore,Attur Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4400.0,Area,Karnatka
Bangalore,Dollars Colony,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2800.0,Area,Karnatka
Bangalore,Nagashetty Halli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Jalahalli East,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,Tata Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,New Bel Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1250.0,Area,Karnatka
Bangalore,Ashwath Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,5400.0,Area,Karnatka
Bangalore,Rmv 2nd Stage,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,6000.0,Area,Karnatka
Bangalore,Bhoopasandra,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2400.0,Area,Karnatka
Bangalore,Doddabommasandra,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2400.0,Area,Karnatka
Bangalore,Yelahanka New Town,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,Bellary Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,5400.0,Area,Karnatka
Bangalore,Vasanth Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Sampigehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1400.0,Area,Karnatka
Bangalore,Cunningham Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10400.0,Area,Karnatka
Bangalore,Palace Guttahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Kumara Park,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Sheshadripura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Sadashiva Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,International Airport Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Hebbal,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1200.0,Area,Karnatka
Bangalore,Msr Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4250.0,Area,Karnatka
Bangalore,Rmv 2nd Stage,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2800.0,Area,Karnatka
Bangalore,Sanjay Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2856.0,Area,Karnatka
Bangalore,Bhoopasandra,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,6000.0,Area,Karnatka
Bangalore,New Bel Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,6000.0,Area,Karnatka
Bangalore,Nagashetty Halli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Guttahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,900.0,Area,Karnatka
Bangalore,Jalahalli East,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3200.0,Area,Karnatka
Bangalore,Kodigehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3200.0,Area,Karnatka
Bangalore,Tata Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3200.0,Area,Karnatka
Bangalore,Attur Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3700.0,Area,Karnatka
Bangalore,Chikkabettahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,3700.0,Area,Karnatka
Bangalore,New Bel Road,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Bhoopasandra,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,3375.0,Area,Karnatka
Bangalore,Dollars Colony,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,8100.0,Area,Karnatka
Bangalore,Sheshadripura,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,5400.0,Area,Karnatka
Bangalore,Tata Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1300.0,Area,Karnatka
Bangalore,Guttahalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,4000.0,Area,Karnatka
Bangalore,Attur Layout,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,2400.0,Area,Karnatka
Bangalore,Malleswaram,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10000.0,Area,Karnatka
Bangalore,Hebbal,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Kodigehalli,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,600.0,Area,Karnatka
Bangalore,Kumara Park,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,10400.0,Area,Karnatka
Bangalore,Msr Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1500.0,Area,Karnatka
Bangalore,Ashwath Nagar,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,1,0,0,0,1500.0,Area,Karnatka
Bangalore,Byrathi,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,2700.0,Area,Karnatka
Bangalore,Arekere,Plot,21595867.1294001,Unfurnished,0,0,No Balcony,0,0,0,0,1250.0,Area,Karnatka
Bangalore,Kadugodi,Apartment,8000000.0,Unfurnished,2,2,Connected,0,0,0,0,1321.0,Area,Karnatka
Bangalore,Choodasandra,Apartment,8700000.0,Unfurnished,2,2,Connected,1,1,1,0,715.0,Area,Karnatka
Bangalore,Indiranagar,Builder Floor,26000000.0,Unfurnished,2,3,Individual,0,0,0,0,900.0,Area,Karnatka
Bangalore,Yeshwanthpur,Apartment,44300000.0,Unfurnished,3,3,"Connected,Individual,Room-attached",1,1,0,0,2600.0,Area,Karnatka
